temperatura,vacuo,energia
17.26,49.78,453.54
21.27,57.5,453.34
10.44,37.83,474.42
16.61,43.77,457.66
7.64,38.18,484.45
18.89,67.71,443.54
21.38,65.12,448.5
7.41,40.71,474.25
20.61,44.63,456.68
7.2,40.02,480.53
28.31,71.85,429.57
23.33,73.18,436.33
26.59,66.49,439.72
27.85,66.44,429.0
16.02,71.14,456.35
15.22,41.35,464.56
14.93,42.44,471.24
13.74,39.35,471.11
26.24,77.95,438.01
23.81,60.08,450.33
20.32,39.72,458.8
6.08,35.79,483.08
22.98,73.17,438.5
7.0,36.24,483.06
21.31,58.05,446.76
12.28,40.92,460.33
32.17,73.21,430.64
15.75,39.16,468.87
5.81,35.79,484.41
23.88,51.95,449.52
14.51,53.82,463.17
24.39,60.84,442.72
33.62,77.17,431.03
18.51,58.46,448.39
13.13,50.59,470.03
20.62,68.12,447.16
20.77,52.05,455.02
15.38,43.99,462.48
28.76,66.56,432.3
25.44,70.17,433.02
14.37,40.56,470.19
7.14,44.71,487.71
16.17,38.01,462.54
25.42,75.6,438.24
11.83,43.14,471.98
24.45,68.63,446.33
19.2,61.27,455.2
17.08,58.86,449.98
30.76,73.17,430.98
23.24,51.95,448.5
19.26,58.46,450.66
30.56,69.14,432.26
16.4,44.9,456.11
29.03,43.21,434.11
17.12,68.28,449.94
7.24,38.06,481.83
27.43,63.87,442.71
26.91,74.99,437.06
31.3,70.79,428.75
7.53,41.16,475.7
8.65,40.56,485.87
32.77,71.32,436.95
30.91,70.32,433.71
15.89,43.96,467.35
15.86,43.67,465.46
10.41,41.01,472.82
26.5,66.05,440.15
10.89,40.81,478.23
15.54,41.96,467.1
14.02,40.66,465.39
29.39,69.89,434.27
29.16,73.17,429.06
23.58,58.82,445.01
31.49,69.13,425.74
8.91,43.52,478.38
28.16,70.72,441.37
9.53,40.23,484.0
24.37,63.47,445.6
21.95,60.95,450.38
17.34,46.48,452.06
23.16,57.76,451.79
25.82,66.49,434.35
22.63,58.41,445.43
8.48,40.05,483.5
28.07,64.09,436.61
14.65,39.28,470.41
24.17,73.18,437.27
13.68,45.08,467.02
14.87,38.28,467.29
31.23,68.67,436.58
23.2,61.02,443.23
24.66,57.43,445.41
20.65,48.41,447.35
21.19,42.48,469.76
13.03,42.86,475.03
28.16,73.21,432.78
30.62,64.69,435.84
14.13,43.41,461.96
4.95,42.07,485.67
33.11,69.75,437.19
7.45,43.13,485.6
6.81,38.56,487.45
12.27,41.17,475.13
27.22,69.04,440.85
7.1,35.77,480.36
26.05,65.59,437.04
18.98,38.52,454.6
10.56,41.54,479.33
19.32,52.84,450.88
19.66,45.01,453.45
11.42,41.54,477.5
27.44,52.3,441.75
26.65,63.78,440.26
20.12,56.53,454.54
11.63,40.55,474.67
29.24,74.67,432.61
29.84,58.9,440.93
28.73,68.3,434.15
25.95,59.14,438.46
24.67,69.14,440.03
22.72,58.82,448.67
13.78,38.28,467.43
17.1,62.1,453.4
13.84,42.18,468.66
21.8,62.39,452.15
25.64,47.01,454.48
26.91,71.64,438.73
22.06,43.43,448.92
12.55,38.91,474.35
26.96,72.58,429.03
5.15,35.19,488.42
15.01,39.52,468.02
16.3,39.63,464.11
28.39,51.43,449.63
5.35,35.57,488.65
18.26,59.15,451.09
23.23,56.89,441.85
10.05,40.71,471.68
9.53,44.03,471.23
23.63,63.57,449.01
5.56,45.87,476.61
17.99,50.59,462.2
33.6,77.17,430.32
8.28,40.77,480.15
16.36,44.88,468.53
20.37,44.58,463.2
10.8,39.28,478.8
18.24,59.15,449.48
24.27,63.87,420.26
10.42,39.96,470.81
23.48,66.49,450.05
14.69,54.3,462.63
9.39,41.79,473.73
14.17,42.99,470.68
23.94,51.95,448.67
27.28,78.92,434.78
28.4,59.27,441.64
20.32,49.16,443.59
29.08,66.54,430.16
14.65,39.28,470.41
22.7,63.56,445.0
24.24,68.3,437.12
19.87,49.69,456.03
15.34,40.73,458.55
25.37,58.33,444.46
17.34,44.06,458.5
16.64,45.87,456.79
8.33,38.08,481.89
9.11,36.66,480.74
21.8,65.94,448.66
29.06,71.64,435.98
27.21,68.12,435.2
20.94,58.16,455.16
11.92,40.55,472.45
30.92,78.05,434.12
14.82,40.0,458.46
16.77,49.39,459.38
14.09,45.87,465.6
25.23,61.86,441.48
10.73,44.92,476.81
8.57,40.23,484.17
10.38,43.02,474.44
32.29,64.96,430.58
18.38,55.28,451.29
15.52,42.86,467.12
21.16,50.66,455.86
22.18,62.39,452.31
15.86,43.67,465.46
25.49,47.45,444.52
29.36,78.05,434.29
18.42,63.94,450.55
28.68,73.77,431.66
22.28,60.27,443.44
18.99,56.65,457.55
24.39,63.77,443.65
27.81,64.69,437.02
5.66,40.62,485.18
25.59,61.5,439.14
27.19,62.91,444.8
21.46,46.63,452.1
10.3,41.46,479.65
14.49,44.84,465.72
27.66,59.21,438.57
17.54,42.42,471.28
22.84,61.87,442.72
26.93,62.44,435.11
27.26,66.56,434.88
27.94,63.07,441.0
29.49,70.98,434.43
31.12,68.14,427.06
5.84,40.62,482.1
24.69,59.92,436.33
26.41,60.93,436.71
12.69,40.71,477.14
25.99,74.67,434.7
10.1,41.79,474.09
19.65,45.01,451.63
13.09,41.62,457.29
13.26,41.74,473.44
26.61,69.13,430.17
19.94,58.96,455.55
12.76,42.32,466.15
24.85,70.47,434.47
23.21,58.66,450.92
5.73,40.35,490.5
27.56,66.93,444.1
15.33,37.2,466.81
8.25,43.14,479.95
6.17,40.07,495.21
14.81,43.7,469.5
10.46,41.26,473.76
27.16,71.32,430.53
6.52,35.57,486.06
15.14,41.93,469.68
23.47,60.77,444.46
14.5,40.66,463.53
34.43,68.51,431.39
16.05,65.46,456.94
30.62,66.54,429.01
27.72,69.88,434.02
31.66,73.91,431.26
28.25,57.19,436.99
28.28,61.86,439.65
24.2,63.21,449.03
18.4,43.69,462.05
27.68,69.34,436.37
19.92,46.97,459.39
15.4,40.69,471.66
18.22,39.63,465.78
13.64,44.88,466.66
14.85,38.91,467.42
13.89,45.08,467.74
27.19,64.96,428.79
12.69,40.71,477.14
24.15,63.13,440.15
24.31,63.86,442.69
13.78,42.03,467.6
8.94,41.74,483.53
4.59,39.33,494.9
34.66,74.33,425.89
9.42,41.4,477.01
8.83,41.92,483.38
20.03,57.19,446.46
27.09,65.61,442.94
23.55,73.18,437.88
22.57,68.3,440.81
24.98,58.05,447.15
13.45,41.16,460.57
22.12,49.39,451.0
16.55,54.3,460.59
11.3,40.55,476.72
11.21,44.03,471.79
26.82,60.96,449.81
32.46,74.33,427.87
17.9,52.08,451.94
12.75,42.34,465.44
29.54,74.99,432.94
14.42,44.66,461.34
26.44,54.2,444.78
20.76,57.25,444.85
21.81,63.77,444.52
22.35,58.59,444.04
21.36,58.95,443.93
7.94,40.56,488.01
19.89,69.48,447.63
30.07,69.82,437.38
19.48,39.72,457.16
13.52,41.44,472.11
6.76,40.62,478.56
12.69,40.75,472.68
24.13,73.18,436.22
23.26,63.56,446.67
11.71,41.44,474.22
10.9,41.93,477.93
9.19,41.01,468.37
22.83,65.18,442.43
27.96,49.16,442.49
6.05,42.85,485.02
21.19,42.48,469.76
27.77,62.26,430.19
30.33,70.32,430.1
20.18,43.56,462.8
29.77,67.07,433.89
12.2,39.72,471.33
8.6,40.77,480.82
20.3,62.52,451.86
25.13,59.44,445.59
28.33,68.27,432.66
9.05,40.67,486.55
28.5,72.99,433.24
7.29,39.37,478.19
30.44,56.24,429.34
24.47,48.6,442.08
25.61,47.43,442.96
15.62,41.76,459.72
17.57,43.7,463.64
18.09,43.72,453.02
25.86,76.2,438.75
15.5,44.92,462.12
27.28,44.89,441.94
15.27,39.54,464.49
18.42,58.95,452.1
20.27,56.65,454.29
24.27,57.85,445.1
16.34,36.99,466.24
25.1,60.37,438.44
29.97,69.14,433.82
19.82,46.63,456.36
4.15,39.9,489.8
8.11,42.18,473.62
13.65,41.58,460.8
13.89,45.08,467.74
28.35,70.32,427.21
5.49,40.81,487.36
19.2,54.2,450.75
16.03,65.46,455.17
26.86,68.08,436.25
11.26,44.92,474.69
11.26,40.43,489.66
24.6,75.23,434.07
23.51,48.98,454.06
14.84,43.69,472.07
29.49,70.98,434.43
19.55,42.04,466.4
26.47,69.51,433.89
30.02,73.5,429.84
5.37,38.68,487.07
17.99,43.72,453.02
5.54,41.38,490.07
31.1,71.32,437.54
10.9,41.93,477.93
4.62,38.44,486.84
21.11,65.94,448.77
28.32,71.64,436.31
11.77,40.0,475.49
16.05,38.28,466.75
26.05,65.27,440.75
15.25,43.02,467.23
33.73,69.88,434.83
11.46,39.3,475.51
20.58,50.9,452.6
30.01,68.27,428.6
28.25,57.19,436.99
11.47,25.36,469.51
23.97,63.86,441.65
24.81,60.95,446.09
19.04,43.43,453.32
15.11,56.03,462.65
17.74,44.2,454.37
15.5,49.25,453.99
26.88,59.21,437.11
18.21,41.85,468.4
5.74,37.8,490.81
11.48,41.2,478.34
24.74,69.13,431.24
9.38,41.44,481.96
17.32,45.0,469.38
19.58,50.12,449.44
19.83,51.19,449.0
26.65,66.48,436.65
31.35,68.67,433.73
12.53,43.56,469.23
14.59,42.44,470.86
23.66,72.43,439.02
17.14,58.16,458.61
19.15,44.89,451.09
28.31,64.79,440.96
27.21,67.45,436.47
13.26,41.74,473.44
9.94,41.44,481.24
10.5,39.28,480.92
24.08,49.3,443.46
14.96,41.76,463.26
9.29,39.96,473.51
9.05,36.3,479.43
20.89,68.63,452.05
10.24,41.17,479.78
18.76,52.9,458.26
28.76,69.48,430.14
25.37,66.75,434.16
27.31,68.14,437.83
9.87,41.82,475.58
22.95,66.54,434.41
7.66,41.92,485.11
30.47,70.02,435.72
8.55,35.77,481.44
11.98,44.6,470.02
22.77,70.32,440.67
24.91,58.69,435.96
8.96,40.02,475.47
29.27,66.85,440.98
21.48,47.43,449.2
21.06,62.91,455.22
25.41,68.94,436.95
26.9,69.59,434.1
24.2,60.95,448.43
14.15,39.28,471.23
24.94,59.07,440.12
26.3,51.43,442.28
29.35,54.2,439.47
16.36,43.99,465.81
25.23,60.84,442.02
26.52,77.17,432.48
22.04,59.14,442.45
12.79,44.68,465.75
13.58,49.83,465.82
25.2,63.76,438.15
18.13,66.86,454.85
27.27,72.58,428.93
29.29,72.58,428.73
10.12,38.38,477.73
30.42,67.69,430.9
20.01,59.87,448.39
9.02,38.08,478.32
17.35,39.72,459.83
10.07,44.68,477.52
21.01,50.9,453.99
32.19,69.13,425.21
23.76,51.19,442.9
25.02,59.44,444.08
31.53,70.94,431.84
33.43,66.44,433.01
24.93,70.32,436.03
26.08,52.3,442.44
8.13,39.96,477.12
13.39,49.83,466.04
31.59,58.9,440.52
27.51,63.73,440.81
25.45,75.23,441.65
27.69,69.98,433.47
9.76,40.71,470.95
33.37,79.05,430.42
14.55,44.84,465.14
28.01,73.18,431.02
13.12,48.04,463.46
19.77,65.06,448.26
23.09,63.76,443.86
25.69,59.54,439.06
9.95,41.82,477.52
8.39,36.3,479.57
20.01,59.87,448.39
25.59,61.5,439.14
23.0,60.37,437.6
21.39,51.3,452.7
26.11,70.36,445.37
4.78,42.85,481.47
19.02,49.25,453.49
29.18,71.43,443.75
14.81,42.03,470.41
22.8,73.17,437.98
23.5,50.23,457.51
13.55,42.99,470.82
21.96,48.6,446.56
25.54,69.13,428.74
21.81,43.77,453.13
7.97,38.5,487.19
24.36,68.61,448.71
14.78,54.3,463.75
14.2,43.02,470.67
8.04,41.92,482.58
21.55,44.58,464.44
18.68,52.84,450.19
13.18,40.83,472.36
22.49,58.82,444.11
23.99,58.62,449.4
7.77,41.82,479.4
29.15,69.48,430.54
17.99,43.72,453.02
11.3,43.14,469.73
17.96,47.83,454.59
11.23,41.17,475.85
19.46,66.86,454.89
28.33,64.96,427.42
23.59,58.62,448.09
28.57,75.33,431.58
25.07,56.85,442.44
26.71,77.95,433.47
23.78,49.3,439.83
21.75,59.8,453.17
12.48,40.67,475.96
4.87,42.85,482.05
22.44,63.47,444.65
14.27,44.34,470.98
29.58,66.51,435.47
22.4,70.94,440.04
23.05,58.86,445.46
13.75,41.49,469.02
13.79,40.0,461.16
17.19,37.2,468.4
18.87,60.07,453.27
22.4,58.12,449.13
33.37,79.05,430.42
27.79,69.23,435.06
24.4,71.14,436.68
24.17,48.41,442.62
26.16,52.36,453.08
12.47,38.25,469.56
21.84,64.69,450.25
26.59,60.96,439.77
11.69,35.76,471.72
17.46,42.42,469.63
23.56,42.67,440.69
9.44,41.4,473.94
8.51,40.78,471.11
25.8,44.57,450.48
24.39,63.77,443.65
28.65,68.27,432.73
20.16,57.76,455.13
23.22,66.56,437.11
23.96,58.33,446.01
13.63,43.5,468.28
5.97,36.25,487.03
13.57,39.39,471.44
22.19,48.78,446.51
22.7,59.92,436.7
10.11,52.75,470.35
18.12,58.95,449.28
15.6,44.68,463.82
26.47,69.51,433.89
20.85,56.89,450.07
30.92,78.05,434.12
12.8,42.18,467.69
26.57,48.06,439.54
19.13,40.79,457.83
24.92,60.95,445.44
8.53,40.02,476.73
16.63,43.77,458.66
27.04,65.06,439.84
4.99,39.04,472.52
21.28,44.05,444.56
22.35,66.44,445.27
33.17,70.4,430.14
12.02,39.69,470.17
28.54,72.99,432.0
7.68,38.06,483.8
25.79,67.17,440.75
29.3,67.69,430.72
13.67,44.92,467.71
11.44,41.39,478.52
21.04,50.32,446.33
22.1,71.29,442.35
28.39,51.43,449.63
9.6,42.03,474.65
7.94,42.02,480.53
26.02,74.78,439.82
23.97,44.57,448.17
10.08,41.16,469.17
17.12,49.5,463.39
4.81,42.85,479.8
12.51,41.14,463.79
13.46,44.71,474.6
24.92,63.94,441.07
18.01,44.2,456.36
18.21,62.26,455.88
19.95,50.66,458.72
13.13,40.75,472.5
20.77,43.77,453.46
29.64,69.51,428.69
13.69,44.85,470.78
5.19,40.78,482.46
30.34,71.25,431.18
29.45,74.16,438.11
28.95,73.4,440.67
18.14,67.71,442.45
30.24,67.32,437.18
11.05,40.75,478.07
18.6,56.85,450.26
31.02,70.4,431.37
9.78,41.93,484.03
15.69,37.87,462.16
15.85,46.18,462.88
6.54,39.33,491.16
12.06,48.04,465.63
14.38,40.1,467.28
20.51,39.72,452.39
6.79,38.5,488.69
26.6,61.41,451.4
29.75,74.87,435.61
24.54,57.85,444.93
11.49,44.63,471.08
30.57,73.03,437.42
8.35,43.79,484.21
24.7,50.23,454.42
29.17,67.45,435.08
16.05,38.28,466.75
27.09,73.5,434.31
18.32,39.53,454.44
15.79,49.15,465.62
16.7,50.88,456.18
23.91,50.23,455.41
6.04,41.14,481.37
15.71,39.3,462.84
16.34,36.99,466.24
13.26,41.78,467.78
25.17,68.08,437.01
32.26,71.29,431.96
17.68,40.89,462.08
23.96,58.33,446.01
26.16,59.87,446.73
21.11,58.66,457.89
28.61,68.12,435.28
25.76,65.48,441.14
28.19,71.97,438.8
9.73,38.56,479.78
11.64,41.44,478.99
21.99,57.5,446.96
16.14,44.71,468.88
29.29,70.36,431.26
12.33,39.28,476.49
17.72,50.9,456.4
25.32,48.41,443.04
7.24,41.17,486.76
28.55,66.51,432.59
24.22,71.14,438.88
15.62,40.12,462.59
27.47,66.86,437.45
14.66,40.89,465.73
14.67,45.01,460.47
16.81,42.86,464.36
29.51,75.6,431.18
20.04,58.2,448.92
6.61,38.91,484.32
25.54,49.16,443.55
16.17,38.01,462.54
22.5,59.54,445.22
21.24,63.47,442.94
15.21,52.75,458.84
12.56,41.4,472.54
31.74,79.74,431.72
28.34,73.68,432.0
28.65,70.32,433.45
28.31,71.85,429.57
6.82,41.03,489.64
22.08,45.61,456.71
26.55,73.67,433.44
30.46,66.75,432.45
31.94,69.98,432.03
5.53,35.79,484.64
13.8,45.08,466.71
22.42,60.08,452.31
14.44,39.0,466.96
11.54,40.77,465.61
27.14,71.32,431.96
25.21,75.6,445.84
7.55,39.22,482.19
18.9,60.07,451.5
11.99,38.28,469.23
22.39,59.04,445.52
16.34,41.16,462.56
33.15,68.51,428.89
10.49,42.49,478.75
15.23,44.9,456.07
26.82,69.23,436.36
25.72,74.67,434.83
12.04,38.25,472.13
22.21,69.71,440.14
12.72,40.71,466.99
16.32,43.56,463.57
20.61,60.1,450.46
26.15,64.27,439.11
12.67,41.16,462.35
14.94,42.77,462.67
27.33,66.17,443.89
23.23,71.77,432.8
28.32,68.12,433.59
11.01,40.22,476.69
15.33,37.2,466.81
20.98,47.43,450.0
11.33,41.5,475.01
26.54,71.98,431.78
21.69,57.17,446.61
15.09,41.76,463.27
26.85,74.16,431.16
22.59,70.32,437.39
9.68,40.77,473.73
27.04,73.67,431.1
12.76,42.32,466.15
19.06,50.16,449.74
33.79,69.05,435.1
11.37,39.16,480.54
13.88,39.39,471.39
10.28,39.64,477.65
29.35,68.31,445.86
19.12,58.79,447.02
23.97,64.05,447.44
19.67,60.77,444.87
8.72,40.72,485.3
11.82,41.17,475.61
21.7,64.44,448.51
24.32,59.14,438.08
8.36,38.91,482.09
10.55,41.26,473.6
21.11,59.39,446.02
20.35,56.53,456.04
26.19,73.77,433.34
22.3,44.57,449.74
10.39,44.85,478.05
25.66,70.02,442.2
33.5,70.8,433.19
29.3,69.48,429.42
27.75,66.54,437.58
22.27,48.98,451.74
26.06,64.05,442.24
23.96,46.93,450.86
24.77,48.92,448.25
23.07,57.17,444.08
12.19,40.75,475.36
14.43,41.76,467.33
14.16,40.89,471.15
20.71,58.79,444.39
19.44,39.53,457.09
23.26,58.2,446.87
21.44,51.19,446.17
10.53,41.26,475.96
13.2,40.83,472.41
13.66,41.67,469.17
11.46,38.91,477.5
5.41,40.07,495.24
24.12,62.44,443.3
28.13,61.25,436.61
14.45,43.71,463.6
27.89,73.21,431.59
13.07,40.83,471.19
25.86,59.07,440.9
12.51,43.67,471.96
31.95,70.8,432.79
13.56,39.52,470.67
32.51,69.98,428.37
21.48,47.43,449.2
26.11,62.44,438.87
14.95,42.74,464.31
5.23,35.57,488.5
33.3,68.14,426.88
27.78,70.8,431.44
9.55,39.66,480.74
13.49,44.47,468.46
6.37,41.03,490.47
15.25,39.58,466.21
8.41,40.67,489.25
22.32,59.8,451.21
27.69,65.34,442.84
13.74,44.21,466.67
10.87,44.71,484.63
23.49,64.63,450.28
8.94,36.71,477.62
18.03,53.16,458.04
6.75,39.4,483.77
20.71,58.18,447.06
8.46,40.8,485.06
10.26,43.14,466.75
10.11,44.85,478.71
14.89,39.58,465.95
23.63,73.18,437.7
30.3,73.9,440.79
19.64,48.06,455.27
21.78,68.28,443.24
16.8,44.9,456.42
14.75,41.16,468.14
21.83,57.85,448.21
10.39,39.69,473.0
26.06,71.73,432.38
14.47,41.76,464.0
11.31,39.61,471.92
28.87,57.19,435.57
12.33,39.85,479.32
23.19,42.67,446.95
21.63,71.85,434.1
11.61,41.17,476.81
24.39,70.72,442.04
21.87,66.86,453.62
20.24,58.41,449.49
20.3,67.32,441.51
33.13,74.34,433.73
23.03,59.04,444.85
8.07,41.17,484.54
13.65,39.28,471.91
8.04,41.92,482.58
22.19,70.02,444.85
8.68,39.61,486.31
27.71,70.32,432.59
28.37,69.13,425.29
15.86,38.62,462.58
26.93,62.44,435.11
13.48,41.92,463.9
12.28,43.67,475.08
22.27,50.05,442.24
8.28,40.56,486.4
24.19,65.48,443.92
10.25,41.46,479.28
18.41,44.89,448.88
15.45,45.0,469.54
30.74,73.67,428.92
14.19,49.83,462.86
7.87,43.02,485.61
21.44,48.98,454.5
25.53,57.17,442.12
23.84,63.47,444.48
13.41,40.89,472.4
27.26,73.18,429.92
16.91,43.96,465.86
9.34,38.08,482.06
20.28,63.86,447.26
28.61,69.84,428.25
25.64,50.05,440.86
23.21,63.94,446.11
24.13,45.61,453.19
11.93,41.38,473.88
24.43,60.07,444.71
21.42,56.89,444.86
23.97,44.57,448.17
9.5,37.36,478.8
14.01,43.34,463.81
22.05,63.31,444.37
28.07,68.08,437.65
22.72,50.05,444.43
14.22,45.08,466.47
13.14,43.71,467.07
29.92,57.19,438.99
4.69,39.42,486.34
10.67,40.23,483.9
14.13,40.75,471.44
23.11,68.3,437.91
32.39,79.74,430.12
29.75,73.5,433.63
25.52,71.73,434.67
21.0,70.02,447.29
29.3,74.16,431.32
18.59,41.1,459.72
25.05,58.59,442.93
19.11,50.16,450.38
25.65,78.92,434.78
19.75,49.02,446.63
11.44,41.39,478.52
11.55,40.6,475.14
27.59,59.21,437.49
24.27,61.47,448.66
21.11,74.78,442.68
11.95,40.69,475.4
8.25,43.14,479.95
13.18,40.03,470.88
24.39,63.21,446.4
14.65,41.92,464.95
13.4,41.78,466.68
22.48,50.32,444.5
10.72,39.35,480.18
24.92,48.92,445.56
11.92,41.2,476.0
21.22,43.43,448.06
13.16,40.71,475.87
23.75,59.07,443.54
29.65,72.86,434.67
3.6,35.19,488.98
4.69,39.42,486.34
11.8,42.34,466.52
18.59,44.63,459.65
15.62,40.12,462.59
21.04,65.46,452.12
17.8,62.26,451.62
31.63,65.74,437.54
6.86,41.17,490.23
23.37,65.46,447.07
21.71,61.45,445.72
26.88,61.5,440.13
9.73,41.01,469.11
17.34,44.06,458.5
26.65,73.18,437.7
24.8,65.48,442.02
10.73,40.35,477.23
26.58,62.39,438.66
29.73,73.06,432.73
23.34,73.5,441.14
14.56,53.82,463.64
16.82,45.0,468.22
25.43,72.39,436.1
27.61,69.68,438.31
22.89,62.39,448.13
16.55,46.18,455.8
8.58,40.72,480.96
29.94,65.74,440.54
32.21,68.3,429.66
20.98,42.23,461.9
10.48,36.71,473.3
27.92,68.3,437.28
16.73,65.94,453.39
13.39,49.83,466.04
22.21,60.77,444.57
20.13,47.03,459.15
14.71,44.0,462.87
21.25,67.71,444.98
28.54,69.59,433.3
14.09,44.84,466.12
15.37,50.59,463.35
27.22,67.9,441.22
27.92,74.99,431.76
12.03,40.75,474.97
16.57,41.79,452.84
22.49,71.29,442.58
25.0,59.43,438.28
10.88,44.63,469.57
20.41,56.03,458.29
22.03,64.69,440.92
28.86,49.3,435.75
15.41,44.78,456.83
6.03,41.17,488.57
26.46,61.41,448.83
19.78,62.1,450.43
16.0,40.66,457.12
13.8,44.21,468.97
15.5,44.34,468.53
20.59,59.8,453.83
24.97,68.61,453.26
25.03,57.5,449.48
28.16,70.98,435.04
25.38,71.73,434.44
26.68,63.73,439.69
4.7,39.9,487.78
28.29,68.08,430.93
23.1,60.08,451.01
25.08,61.02,437.31
6.71,39.37,487.05
29.91,74.9,434.93
25.81,66.51,437.57
23.63,63.57,449.01
32.55,73.03,439.81
25.55,71.64,439.37
23.45,45.61,454.92
14.97,42.28,466.62
27.83,59.57,443.85
25.77,65.48,440.96
11.68,40.23,475.47
25.44,75.23,436.67
12.88,40.64,474.58
12.65,44.0,471.46
8.51,39.96,475.96
23.14,58.95,442.27
19.13,68.61,448.69
24.24,70.32,436.45
25.95,65.61,443.88
18.14,49.78,451.44
29.98,47.93,438.79
31.35,68.67,433.73
29.21,72.25,434.64
14.95,42.99,468.61
18.45,42.44,459.79
27.16,47.43,442.85
23.81,57.5,448.72
12.45,40.81,474.73
4.62,38.44,486.84
10.47,41.06,477.47
10.03,41.79,475.42
29.39,68.24,427.96
17.13,42.86,463.09
22.2,63.94,445.6
27.18,59.27,439.69
18.02,49.78,451.41
17.58,44.9,459.78
27.95,73.5,435.45
27.75,65.34,440.83
19.39,43.14,464.55
31.54,77.24,431.27
28.62,79.74,436.12
18.62,44.06,452.82
30.01,68.27,428.6
23.28,48.92,449.27
10.55,41.55,473.99
27.14,64.27,441.68
11.23,41.17,475.85
11.09,41.58,464.81
21.03,44.78,459.72
27.98,74.87,435.32
6.94,39.61,480.07
10.59,41.54,477.05
23.09,70.47,439.36
13.87,49.83,462.46
9.29,39.04,482.55
25.52,59.15,439.42
17.75,42.24,468.86
14.57,25.88,464.11
26.12,68.94,434.11
30.98,71.29,432.99
24.96,65.18,436.24
10.73,44.92,476.81
22.06,59.21,442.31
30.92,59.57,440.96
20.98,43.77,449.88
28.02,71.77,428.58
12.05,40.55,472.19
28.5,64.84,441.74
21.4,59.21,444.15
19.08,41.1,458.94
12.79,44.03,464.35
23.27,60.84,440.22
21.97,68.12,443.39
12.45,43.67,474.27
15.86,40.66,455.85
25.04,65.48,440.92
15.21,43.5,464.08
12.19,41.06,474.63
24.54,44.89,445.11
10.56,39.13,463.14
14.43,41.76,467.33
9.59,37.14,474.74
13.92,39.58,465.67
17.34,46.48,452.06
24.44,59.21,445.82
23.82,64.15,447.37
23.56,66.49,441.92
26.82,66.51,439.48
31.86,73.88,435.91
20.94,44.78,465.57
7.94,43.65,479.8
10.48,36.71,473.3
23.01,59.44,445.72
29.35,71.58,434.45
34.96,68.94,431.48
10.06,42.02,477.82
26.3,59.07,441.94
23.55,73.18,437.88
30.96,69.82,438.74
31.44,72.86,433.59
13.51,43.41,463.86
8.51,38.5,482.39
19.23,41.67,465.66
30.87,67.32,436.96
27.53,72.58,428.83
26.95,48.41,436.54
25.77,68.08,433.46
8.5,39.16,485.76
26.37,69.84,428.6
30.56,72.39,430.85
12.45,37.92,470.59
13.25,44.92,469.18
29.1,50.05,438.66
11.93,38.78,474.57
6.05,38.68,483.5
29.72,77.95,434.99
20.57,42.8,460.43
31.44,72.86,433.59
6.65,39.33,490.41
21.24,44.57,447.03
11.44,34.03,476.06
24.21,70.98,441.78
30.82,76.2,432.22
23.93,68.28,444.95
28.18,71.14,432.72
6.57,43.65,481.46
16.74,38.01,463.61
19.99,40.79,455.28
24.4,41.1,451.66
9.13,39.16,484.86
14.09,44.84,466.12
15.37,50.59,463.35
25.47,59.92,439.84
29.33,52.84,438.25
10.72,41.38,478.29
19.44,59.21,448.04
17.98,56.85,448.71
29.58,76.2,433.91
23.63,58.98,444.43
16.57,63.31,454.78
28.11,70.98,431.83
32.32,67.9,428.12
12.1,41.17,478.1
10.23,42.07,475.14
12.21,41.67,475.07
23.04,57.32,442.01
25.84,69.14,431.35
11.8,41.54,476.12
30.91,69.75,435.7
27.59,71.97,437.33
27.44,65.59,441.08
7.19,39.37,480.4
21.55,44.57,446.84
23.86,66.54,432.17
13.65,42.74,468.87
22.37,41.54,459.06
26.6,63.07,442.25
8.05,38.38,482.17
31.4,66.54,425.91
23.94,51.95,448.67
5.02,40.64,485.28
10.06,37.83,473.51
12.19,40.05,472.68
21.28,70.32,438.7
15.38,43.99,462.48
23.39,68.51,438.35
25.18,61.08,445.64
17.98,53.29,455.71
22.05,48.14,447.37
25.15,68.61,447.91
33.4,69.98,432.44
32.69,72.86,431.76
22.99,61.02,440.85
20.11,50.78,447.42
11.75,71.14,466.56
7.26,40.69,474.91
6.79,40.0,480.83
25.41,66.49,449.2
32.48,69.89,434.13
29.56,71.14,432.09
27.09,73.5,434.31
13.45,40.73,461.03
14.77,41.39,470.21
22.72,69.84,436.7
16.8,56.03,461.96
28.08,59.14,438.83
26.0,69.88,434.79
24.27,74.99,438.26
31.66,73.91,431.26
17.66,62.1,452.03
15.92,40.56,470.22
5.21,41.31,486.46
8.72,40.72,485.3
30.21,75.33,431.46
5.01,39.4,475.34
31.16,64.96,425.82
16.01,43.69,465.89
31.63,69.59,436.89
24.61,62.96,445.79
10.27,40.64,474.99
23.39,71.25,435.68
5.12,40.78,481.28
27.3,56.85,440.01
9.06,36.3,477.38
27.84,71.32,431.37
24.92,63.86,440.93
24.67,70.94,443.51
13.66,40.55,467.7
6.77,39.81,488.27
31.11,69.05,433.19
10.18,40.81,475.13
21.87,61.45,445.21
23.4,65.06,442.7
26.96,72.58,429.03
12.59,39.72,470.18
19.36,44.6,464.56
14.47,42.86,466.64
8.16,39.72,480.21
23.57,64.15,450.08
14.81,43.69,470.71
4.96,39.4,486.09
22.7,61.41,449.75
32.14,75.08,439.22
8.83,43.56,482.43
23.67,68.67,445.32
